Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Activity,Location,Reporting Type,Units,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),642,Romania,ISIC4_C,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),642,Romania,ISIC4_D,ALLAREA,G,M_M3_PER_YR,551.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),642,Romania,ISIC4_F,ALLAREA,G,M_M3_PER_YR,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),642,Romania,PRIV_HH,ALLAREA,G,M_M3_PER_YR,504.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),642,Romania,SERV_HH,ALLAREA,G,M_M3_PER_YR,937.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),642,Romania,SERVICES,ALLAREA,G,M_M3_PER_YR,433.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),642,Romania,TOTAL,ALLAREA,G,M_M3_PER_YR,1944.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),642,Romania,TOTAL,URBAN,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),682,Saudi Arabia,INDUSTRIES,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),682,Saudi Arabia,ISIC4_A,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),682,Saudi Arabia,ISIC4_B,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),682,Saudi Arabia,ISIC4_C,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),682,Saudi Arabia,ISIC4_D,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),682,Saudi Arabia,ISIC4_F,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),682,Saudi Arabia,PRIV_HH,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),682,Saudi Arabia,SERV_HH,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),682,Saudi Arabia,SERVICES,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),682,Saudi Arabia,TOTAL,ALLAREA,G,M_M3_PER_YR,2444.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),682,Saudi Arabia,TOTAL,URBAN,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),686,Senegal,INDUSTRIES,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),686,Senegal,ISIC4_A,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),686,Senegal,ISIC4_B,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),686,Senegal,ISIC4_C,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),686,Senegal,ISIC4_D,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),686,Senegal,ISIC4_F,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),686,Senegal,PRIV_HH,ALLAREA,G,M_M3_PER_YR,23.71697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),686,Senegal,SERV_HH,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),686,Senegal,SERVICES,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),686,Senegal,TOTAL,ALLAREA,G,M_M3_PER_YR,23.71697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),686,Senegal,TOTAL,URBAN,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),688,Serbia,INDUSTRIES,ALLAREA,G,M_M3_PER_YR,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),688,Serbia,ISIC4_A,ALLAREA,G,M_M3_PER_YR,605.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),688,Serbia,ISIC4_B,ALLAREA,G,M_M3_PER_YR,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),688,Serbia,ISIC4_C,ALLAREA,G,M_M3_PER_YR,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),688,Serbia,ISIC4_D,ALLAREA,G,M_M3_PER_YR,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),688,Serbia,ISIC4_F,ALLAREA,G,M_M3_PER_YR,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),688,Serbia,PRIV_HH,ALLAREA,G,M_M3_PER_YR,304.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),688,Serbia,SERV_HH,ALLAREA,G,M_M3_PER_YR,401.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),688,Serbia,SERVICES,ALLAREA,G,M_M3_PER_YR,96.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),688,Serbia,TOTAL,ALLAREA,G,M_M3_PER_YR,1097.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),688,Serbia,TOTAL,URBAN,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),703,Slovakia,INDUSTRIES,ALLAREA,G,M_M3_PER_YR,178.779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),703,Slovakia,ISIC4_A,ALLAREA,G,M_M3_PER_YR,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),703,Slovakia,ISIC4_B,ALLAREA,G,M_M3_PER_YR,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),703,Slovakia,ISIC4_C,ALLAREA,G,M_M3_PER_YR,148.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),703,Slovakia,ISIC4_D,ALLAREA,G,M_M3_PER_YR,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),703,Slovakia,ISIC4_F,ALLAREA,G,M_M3_PER_YR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),703,Slovakia,PRIV_HH,ALLAREA,G,M_M3_PER_YR,360.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),703,Slovakia,SERV_HH,ALLAREA,G,M_M3_PER_YR,368.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),703,Slovakia,SERVICES,ALLAREA,G,M_M3_PER_YR,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),703,Slovakia,TOTAL,ALLAREA,G,M_M3_PER_YR,547.779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),703,Slovakia,TOTAL,URBAN,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),705,Slovenia,INDUSTRIES,ALLAREA,G,M_M3_PER_YR,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),705,Slovenia,ISIC4_A,ALLAREA,G,M_M3_PER_YR,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),705,Slovenia,ISIC4_B,ALLAREA,G,M_M3_PER_YR,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),705,Slovenia,ISIC4_C,ALLAREA,G,M_M3_PER_YR,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),705,Slovenia,ISIC4_D,ALLAREA,G,M_M3_PER_YR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),705,Slovenia,ISIC4_F,ALLAREA,G,M_M3_PER_YR,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),705,Slovenia,PRIV_HH,ALLAREA,G,M_M3_PER_YR,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),705,Slovenia,SERV_HH,ALLAREA,G,M_M3_PER_YR,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),705,Slovenia,SERVICES,ALLAREA,G,M_M3_PER_YR,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),705,Slovenia,TOTAL,ALLAREA,G,M_M3_PER_YR,115.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),705,Slovenia,TOTAL,URBAN,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),724,Spain,INDUSTRIES,ALLAREA,G,M_M3_PER_YR,600.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),724,Spain,ISIC4_A,ALLAREA,G,M_M3_PER_YR,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),724,Spain,ISIC4_B,ALLAREA,G,M_M3_PER_YR,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),724,Spain,ISIC4_C,ALLAREA,G,M_M3_PER_YR,571.802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),724,Spain,ISIC4_D,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),724,Spain,ISIC4_F,ALLAREA,G,M_M3_PER_YR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),724,Spain,PRIV_HH,ALLAREA,G,M_M3_PER_YR,2410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),724,Spain,SERV_HH,ALLAREA,G,M_M3_PER_YR,2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),724,Spain,SERVICES,ALLAREA,G,M_M3_PER_YR,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),724,Spain,TOTAL,ALLAREA,G,M_M3_PER_YR,3456.702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),724,Spain,TOTAL,URBAN,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),752,Sweden,INDUSTRIES,ALLAREA,G,M_M3_PER_YR,1159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),752,Sweden,ISIC4_A,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),752,Sweden,ISIC4_B,ALLAREA,G,M_M3_PER_YR,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),752,Sweden,ISIC4_C,ALLAREA,G,M_M3_PER_YR,1047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),752,Sweden,ISIC4_D,ALLAREA,G,M_M3_PER_YR,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),752,Sweden,ISIC4_F,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),752,Sweden,PRIV_HH,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),752,Sweden,SERV_HH,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),752,Sweden,SERVICES,ALLAREA,G,M_M3_PER_YR,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),752,Sweden,TOTAL,ALLAREA,G,M_M3_PER_YR,1299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),752,Sweden,TOTAL,URBAN,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),764,Thailand,INDUSTRIES,ALLAREA,G,M_M3_PER_YR,6497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),764,Thailand,ISIC4_A,ALLAREA,G,M_M3_PER_YR,1423.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),764,Thailand,ISIC4_B,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),764,Thailand,ISIC4_C,ALLAREA,G,M_M3_PER_YR,6497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),764,Thailand,ISIC4_D,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),764,Thailand,ISIC4_F,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),764,Thailand,PRIV_HH,ALLAREA,G,M_M3_PER_YR,3598.66795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),764,Thailand,SERV_HH,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),764,Thailand,SERVICES,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),764,Thailand,TOTAL,ALLAREA,G,M_M3_PER_YR,11519.16795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),764,Thailand,TOTAL,URBAN,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),788,Tunisia,INDUSTRIES,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),788,Tunisia,ISIC4_A,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),788,Tunisia,ISIC4_B,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),788,Tunisia,ISIC4_C,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),788,Tunisia,ISIC4_D,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),788,Tunisia,ISIC4_F,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),788,Tunisia,PRIV_HH,ALLAREA,G,M_M3_PER_YR,174.397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),788,Tunisia,SERV_HH,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),788,Tunisia,SERVICES,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),788,Tunisia,TOTAL,ALLAREA,G,M_M3_PER_YR,174.397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),788,Tunisia,TOTAL,URBAN,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),792,Türkiye,INDUSTRIES,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),792,Türkiye,ISIC4_A,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),792,Türkiye,ISIC4_B,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),792,Türkiye,ISIC4_C,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),792,Türkiye,ISIC4_D,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),792,Türkiye,ISIC4_F,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),792,Türkiye,PRIV_HH,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),792,Türkiye,SERV_HH,ALLAREA,G,M_M3_PER_YR,4534.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),792,Türkiye,SERVICES,ALLAREA,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),792,Türkiye,TOTAL,ALLAREA,G,M_M3_PER_YR,4534.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),792,Türkiye,TOTAL,URBAN,G,M_M3_PER_YR,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
